ts,prn,S4c,ROTI,VTEC,STEC,station
2026-04-21T05:49:30Z,G05,,,,119.5159214742533,KMIT6
2026-04-21T05:49:30Z,G06,,,,177.00667854705856,KMIT6
2026-04-21T05:49:30Z,G09,,,,229.0646521061695,KMIT6
2026-04-21T05:49:30Z,G11,,,,131.8646065455664,KMIT6
2026-04-21T05:49:30Z,G12,,,,175.44382302689525,KMIT6
2026-04-21T05:49:30Z,G14,,,,146.73831328180717,KMIT6
2026-04-21T05:49:30Z,G17,,,,143.4637588011909,KMIT6
2026-04-21T05:49:30Z,G19,,,,111.33485124158715,KMIT6
2026-04-21T05:49:30Z,G21,,,,99.8101205997172,KMIT6
2026-04-21T05:49:30Z,G22,,,,111.33485120612372,KMIT6
2026-04-21T05:49:30Z,G24,,,,184.44353193291064,KMIT6
2026-04-21T05:49:30Z,E02,,,,147.44725324850333,KMIT6
2026-04-21T05:49:30Z,E13,,,,174.92860160051842,KMIT6
2026-04-21T05:49:30Z,E15,,,,158.4892148135008,KMIT6
2026-04-21T05:49:30Z,E27,,,,171.9502633371827,KMIT6
2026-04-21T05:49:30Z,E30,,,,120.82429061856125,KMIT6
2026-04-21T05:49:30Z,E34,,,,201.8550339225876,KMIT6
2026-04-21T05:49:30Z,J194,,,,133.34772451856406,KMIT6
2026-04-21T05:49:30Z,J195,,,,156.402501487471,KMIT6
2026-04-21T05:49:31Z,G05,,,,119.51846863545687,KMIT6
2026-04-21T05:49:31Z,G06,,,,176.99374336561038,KMIT6
2026-04-21T05:49:31Z,G09,,,,229.04099664755623,KMIT6
2026-04-21T05:49:31Z,G11,,,,131.85663280503522,KMIT6
2026-04-21T05:49:31Z,G12,,,,175.45035709382785,KMIT6
2026-04-21T05:49:31Z,G14,,,,146.70178906475908,KMIT6
2026-04-21T05:49:31Z,G17,,,,143.45585148367306,KMIT6
2026-04-21T05:49:31Z,G19,,,,111.33491762913707,KMIT6
2026-04-21T05:49:31Z,G21,,,,99.81140529810578,KMIT6
2026-04-21T05:49:31Z,G22,,,,111.32845002068126,KMIT6
2026-04-21T05:49:31Z,G24,,,,184.4434654389704,KMIT6
2026-04-21T05:49:31Z,E02,,,,147.44620555325994,KMIT6
2026-04-21T05:49:31Z,E13,,,,174.96050209137036,KMIT6
2026-04-21T05:49:31Z,E15,,,,158.49228562344314,KMIT6
2026-04-21T05:49:31Z,E27,,,,171.9961631767057,KMIT6
2026-04-21T05:49:31Z,E30,,,,120.83276250355169,KMIT6
2026-04-21T05:49:31Z,E34,,,,201.8328336291343,KMIT6
2026-04-21T05:49:31Z,J194,,,,133.34121265174167,KMIT6
2026-04-21T05:49:31Z,J195,,,,156.39466059296652,KMIT6
2026-04-21T05:49:32Z,G05,,,,119.53266815928204,KMIT6
2026-04-21T05:49:32Z,G06,,,,176.97710331913007,KMIT6
2026-04-21T05:49:32Z,G09,,,,229.02570917647867,KMIT6
2026-04-21T05:49:32Z,G11,,,,131.84480511119202,KMIT6
2026-04-21T05:49:32Z,G12,,,,175.46056978285085,KMIT6
