ts,prn,S4c,ROTI,VTEC,STEC,station
1970-01-03T09:02:28Z,G19,0.05527163823118266,0.43951984284387724,88.38911568085845,121.01596369254479,KMIT6
1970-01-03T09:02:28Z,G24,0.06377608571923947,0.5704562359179965,135.26804191547672,211.1518329428236,KMIT6
1970-01-03T09:02:28Z,G30,0.0695223478047579,0.7442928564953094,161.74301397458117,200.1081661443573,KMIT6
1970-01-03T09:02:28Z,E15,0.04750695535932882,1.4155519241819297,,169.26410270019844,KMIT6
1970-01-03T09:02:28Z,E34,0.0359493065816852,0.8202529566744626,,135.95789158869778,KMIT6
1970-01-03T09:02:28Z,E36,0.04328285586978866,1.102040110776056,,177.55771755196304,KMIT6
1970-01-03T09:02:28Z,J194,0.0548672949615344,0.34527106305084554,,137.05214755550966,KMIT6
1970-01-03T09:02:28Z,J195,0.06033594914260378,0.31260489352254095,,149.72159427812835,KMIT6
1970-01-03T09:02:29Z,G05,0.0662411214231238,0.6403030450410949,166.49265350609573,191.8288635110845,KMIT6
1970-01-03T09:02:29Z,G19,0.056376195513603414,0.43494731938809733,88.37195544485729,120.99246914255549,KMIT6
1970-01-03T09:02:29Z,G24,0.06466956415734763,0.5756033322978812,135.2703382706043,211.1554175263469,KMIT6
1970-01-03T09:02:29Z,G30,0.0695223478047579,0.7331361069912653,161.74272487564176,200.10780847166916,KMIT6
1970-01-03T09:02:29Z,E15,0.04981147084308546,1.4154125059879832,,169.26172585961754,KMIT6
1970-01-03T09:02:29Z,E34,0.038029673817060905,0.8068924090542573,,135.96269289773628,KMIT6
1970-01-03T09:02:29Z,E36,0.045589063453137464,1.0521272051832626,,177.58295637167282,KMIT6
1970-01-03T09:02:29Z,J194,0.055603078983107526,0.3472526329915811,,137.0483497748817,KMIT6
1970-01-03T09:02:29Z,J195,0.06108925196312254,0.32015221208754097,,149.72341437934878,KMIT6
1970-01-03T09:02:30Z,G05,0.06624112142312381,0.6300217832656223,166.46944581510343,191.80212416316724,KMIT6
1970-01-03T09:02:30Z,G19,0.056376195513603414,0.43613139237132226,88.35116621290653,120.9640060346313,KMIT6
1970-01-03T09:02:30Z,G24,0.06438320160437261,0.5758104062087536,135.27424231057765,211.16151168713003,KMIT6
1970-01-03T09:02:30Z,G30,0.06933648929207388,0.7290886399291849,161.7358523642868,200.09930581297465,KMIT6
1970-01-03T09:02:30Z,E15,0.049854370451570144,1.4164316848079657,,169.26567479097216,KMIT6
1970-01-03T09:02:30Z,E34,0.03829060720077273,0.8163404962232166,,135.99720118041847,KMIT6
1970-01-03T09:02:30Z,E36,0.04554200340426488,1.0062149672431444,,177.63015543424612,KMIT6
1970-01-03T09:02:30Z,J194,0.055361382330345196,0.34059738459345473,,137.0461435932014,KMIT6
1970-01-03T09:02:30Z,J195,0.06108925196312254,0.32105839990991714,,149.73703187873983,KMIT6
1970-01-03T09:02:31Z,G05,0.0617386761511898,0.6347847838261934,166.43783959899375,191.76570823496544,KMIT6
1970-01-03T09:02:31Z,G19,0.055010615146265616,0.43475236862324107,88.3345899349817,120.94131099766823,KMIT6
1970-01-03T09:02:31Z,G24,0.06311016024777984,0.574533029971997,135.2837995663629,211.17643045174273,KMIT6
1970-01-03T09:02:31Z,G30,0.06713703287877729,0.7353010186239506,161.7206442727633,200.08049038947945,KMIT6
1970-01-03T09:02:31Z,E15,0.04545556566339632,1.4812870294790739,,169.3195942788046,KMIT6
1970-01-03T09:02:31Z,E34,0.034757027869590534,0.8163404962232166,,136.01941100179715,KMIT6
1970-01-03T09:02:31Z,E36,0.040674391865869526,0.9923078030310595,,177.67546596177218,KMIT6
1970-01-03T09:02:31Z,J194,0.0532112018069933,0.33834987929127686,,137.0440406291551,KMIT6
1970-01-03T09:02:31Z,J195,0.05890768472274663,0.31948954185652745,,149.75048886774644,KMIT6
1970-01-03T09:02:32Z,G05,0.06257024374186078,0.6372838915221534,166.41112397729327,191.7349271329716,KMIT6
1970-01-03T09:02:32Z,G19,0.05486178626914799,0.4299155995557515,88.32587726283924,120.92938223916065,KMIT6
1970-01-03T09:02:32Z,G24,0.06406337955966322,0.5626943952615526,135.29955433566542,211.20102346254347,KMIT6
1970-01-03T09:02:32Z,G30,0.06770224969051293,0.7391818814735903,161.71100678129903,200.06856690236393,KMIT6
1970-01-03T09:02:32Z,E15,0.04798429285315845,1.5159372940173281,,169.27563125245288,KMIT6
1970-01-03T09:02:32Z,E34,0.0359869961557504,0.816785727314813,,136.0285157705838,KMIT6
1970-01-03T09:02:32Z,E36,0.04121519340205802,1.0250780493549578,,177.66369878391376,KMIT6
1970-01-03T09:02:32Z,J194,0.053335092847288976,0.3422526881160178,,137.03783079296159,KMIT6
1970-01-03T09:02:32Z,J195,0.05905153743269229,0.31948954185647993,,149.76347793115966,KMIT6
1970-01-03T09:02:33Z,G05,0.06258365943083721,0.6422818076106962,166.40104013545638,191.72330877096786,KMIT6
1970-01-03T09:02:33Z,G19,0.05601104758036753,0.42220541651482796,88.30771643441761,120.90451775063207,KMIT6
1970-01-03T09:02:33Z,G24,0.06311016024777984,0.584649737347381,135.30575254170827,211.21069878975584,KMIT6
1970-01-03T09:02:33Z,G30,0.06798910871302612,0.7337140413477384,161.71409768092397,200.07239095782379,KMIT6
1970-01-03T09:02:33Z,E15,0.046144972973690364,1.5149094572949835,,169.2728996962847,KMIT6
