ts,prn,S4c,ROTI,VTEC,station
2026-02-10T13:39:13Z,G24,,,119.73312981730587,KMIT6
2026-02-10T13:39:13Z,G12,,,91.361438056765,KMIT6
2026-02-10T13:39:14Z,G24,,,119.73312981730587,KMIT6
2026-02-10T13:39:14Z,G12,,,91.361438056765,KMIT6
2026-02-10T13:39:15Z,G24,,,119.73312981730587,KMIT6
2026-02-10T13:39:15Z,G12,,,91.52342642211387,KMIT6
2026-02-10T13:39:16Z,G24,,,119.88004163303262,KMIT6
2026-02-10T13:39:16Z,G12,,,91.52342642211387,KMIT6
2026-02-10T13:39:17Z,G24,,,120.05233497797701,KMIT6
2026-02-10T13:39:17Z,G12,,,91.361438056765,KMIT6
2026-02-10T13:39:18Z,G24,,,120.05233497797701,KMIT6
2026-02-10T13:39:18Z,G12,,,91.52342642211387,KMIT6
2026-02-10T13:39:19Z,G24,,,120.05233497797701,KMIT6
2026-02-10T13:39:19Z,G12,,,91.361438056765,KMIT6
2026-02-10T13:39:20Z,G24,,,120.19945793750884,KMIT6
2026-02-10T13:39:20Z,G12,,,91.42463055745871,KMIT6
2026-02-10T13:39:21Z,G24,0.03304231745184338,,120.05233497797701,KMIT6
2026-02-10T13:39:21Z,G12,0.023506004888098175,,91.42463055745871,KMIT6
2026-02-10T13:39:22Z,G24,0.03265312310253177,,120.19945793750884,KMIT6
2026-02-10T13:39:22Z,G12,0.023836175559559095,,91.42463055745871,KMIT6
2026-02-10T13:39:23Z,G24,0.030359477830927312,,120.19945793750884,KMIT6
2026-02-10T13:39:23Z,G12,0.022351231152619732,,91.42463055745871,KMIT6
2026-02-10T13:39:24Z,G24,0.029615767887393733,,120.19945793750884,KMIT6
2026-02-10T13:39:24Z,G12,0.021187517421774417,,91.42463055745871,KMIT6
2026-02-10T13:39:25Z,G15,0.01928024819374314,,72.41928506385628,KMIT6
2026-02-10T13:39:25Z,G24,0.029615767887393733,,120.19945793750884,KMIT6
2026-02-10T13:39:25Z,G12,0.021187517421774417,,91.42463055745871,KMIT6
2026-02-10T13:39:25Z,G13,0.01853949411000566,,55.38041671084751,KMIT6
2026-02-10T13:39:26Z,G15,0.01886969239627997,,72.43515369222649,KMIT6
2026-02-10T13:39:26Z,G24,0.027946031174675697,,119.90521201844517,KMIT6
2026-02-10T13:39:26Z,G12,0.019852602142124663,,91.58644406287014,KMIT6
2026-02-10T13:39:26Z,G13,0.01861315012464002,,55.38041671084751,KMIT6
2026-02-10T13:39:27Z,G15,0.021137809265941134,,72.43515369222649,KMIT6
2026-02-10T13:39:27Z,G24,0.02961576788739374,,120.05233497797701,KMIT6
2026-02-10T13:39:27Z,G12,0.021187517421774413,,91.58644406287014,KMIT6
2026-02-10T13:39:27Z,G13,0.01962611154116532,,55.38041671084751,KMIT6
2026-02-10T13:39:28Z,G15,0.021739130434782608,,72.29796590114272,KMIT6
2026-02-10T13:39:28Z,G24,0.030913946115163512,,119.90521201844517,KMIT6
2026-02-10T13:39:28Z,G12,0.022339538513439307,,91.58644406287014,KMIT6
2026-02-10T13:39:28Z,G13,0.020603438475527987,,55.38041671084751,KMIT6
2026-02-10T13:39:29Z,G15,0.01928024819374314,,72.29796590114272,KMIT6
2026-02-10T13:39:29Z,G24,0.026923153961106634,,119.90521201844517,KMIT6
2026-02-10T13:39:29Z,G12,0.021187517421774417,,91.32555619752358,KMIT6
2026-02-10T13:39:29Z,G13,0.01962611154116532,,55.495792578995115,KMIT6
2026-02-10T13:39:30Z,G15,0.01928024819374314,,72.29796590114272,KMIT6
2026-02-10T13:39:30Z,G24,0.026657495016235783,,119.90521201844517,KMIT6
2026-02-10T13:39:30Z,G12,0.021194355074236525,,91.48719435008557,KMIT6
2026-02-10T13:39:30Z,G13,0.019752481443775175,,55.61116844714271,KMIT6
2026-02-10T13:39:31Z,G15,0.019711165112307964,,72.29796590114272,KMIT6
2026-02-10T13:39:31Z,G24,0.02665749501623578,,119.90521201844517,KMIT6
2026-02-10T13:39:31Z,G12,0.021194355074236525,,91.64883250264756,KMIT6
2026-02-10T13:39:31Z,G13,0.01981910940745099,,55.61116844714271,KMIT6
2026-02-10T13:39:32Z,G15,0.019991262366473365,,72.43515369222649,KMIT6
2026-02-10T13:39:32Z,G24,0.025785531156469838,,119.90521201844517,KMIT6
2026-02-10T13:39:32Z,G12,0.01982102596092771,,91.48719435008557,KMIT6
2026-02-10T13:39:32Z,G13,0.018402073472742156,,55.72654431529032,KMIT6
2026-02-10T13:39:33Z,G15,0.019991262366473365,,72.29796590114272,KMIT6
2026-02-10T13:39:33Z,G24,0.025785531156469838,,120.22426262268903,KMIT6
2026-02-10T13:39:33Z,G12,0.01982102596092771,,91.48719435008557,KMIT6
2026-02-10T13:39:33Z,G13,0.01686878979677463,,55.72654431529032,KMIT6
2026-02-10T13:39:34Z,G15,0.021583241585826897,,72.43515369222649,KMIT6
2026-02-10T13:39:34Z,G24,0.029177718832891247,,120.37159627786389,KMIT6
2026-02-10T13:39:34Z,G12,0.02355620865737839,,91.48719435008557,KMIT6
2026-02-10T13:39:34Z,G13,0.018402073472742156,,55.84192018343791,KMIT6
2026-02-10T13:39:35Z,G15,0.021583241585826897,,72.29796590114272,KMIT6
2026-02-10T13:39:35Z,G24,0.029177718832891247,,120.51892993303876,KMIT6
2026-02-10T13:39:35Z,G12,0.02350113603956225,,91.32555619752358,KMIT6
2026-02-10T13:39:35Z,G13,0.018402073472742156,,55.84192018343791,KMIT6
2026-02-10T13:39:36Z,G15,0.021583241585826897,,72.43515369222649,KMIT6
