ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T00:00:53.746956+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:00:57.794120+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:01.838889+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:05.881275+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:09.922669+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:13.953036+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:17.996533+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:22.046894+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:26.081335+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:30.127544+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:34.171475+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:38.229598+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:42.270795+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:46.307317+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:50.365693+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:54.405267+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:01:58.437743+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:02.490237+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:06.533530+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:10.582383+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:14.642130+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:18.697066+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:22.764901+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:26.809869+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:30.869757+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:34.941250+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:38.990083+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:43.032355+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:47.071658+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:51.127811+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:55.183281+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:02:59.223767+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:03.260000+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:07.305077+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:11.350036+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:15.380342+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:19.439855+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:23.501007+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:27.540136+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:31.589350+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:35.627906+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:39.652966+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:43.702767+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:47.742836+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:51.772591+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:55.823023+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:03:59.867664+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:03.920595+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:07.957070+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:12.006913+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:16.046942+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:20.102811+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:24.150984+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T00:04:28.196824+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
