ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T03:09:39.877803+00:00,,,,,,,,,,,,,,,
2026-03-07T03:09:46.939258+00:00,,,,,,,,,,,,,,,
2026-03-07T03:09:53.971965+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:01.013638+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:08.057949+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:15.079604+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:22.102711+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:29.139766+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:36.182657+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:43.243296+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:50.296758+00:00,,,,,,,,,,,,,,,
2026-03-07T03:10:57.352887+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:04.383428+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:11.418701+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:18.453925+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:25.490589+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:32.554278+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:39.587045+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:46.620697+00:00,,,,,,,,,,,,,,,
2026-03-07T03:11:53.661472+00:00,,,,,,,,,,,,,,,
2026-03-07T03:12:00.695371+00:00,,,,,,,,,,,,,,,
2026-03-07T03:12:07.754611+00:00,,,,,,,,,,,,,,,
2026-03-07T03:12:12.707520+00:00,1,1,80,1,1254.0,27.192,1281.191,open,0,0,0,0.40000003576278687,163.6654815673828,35.66768160069596,2026-03-07T03:10:37.007270+00:00
2026-03-07T03:12:18.731097+00:00,1,1,88,1,91.004,3.246,94.25,open,0,0,0,0.40000003576278687,163.6654815673828,35.66768160069596,2026-03-07T03:10:37.007270+00:00
