ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T02:30:38.638651+00:00,0,0,6,1,927.731,0.137,927.867,open,1,0,0,0,360.85633754730225,0.5698655117392271,2026-03-07T02:30:32.821960+00:00
2026-03-07T02:30:45.690038+00:00,,,,,,,,,,,,,,,
2026-03-07T02:30:52.717166+00:00,,,,,,,,,,,,,,,
2026-03-07T02:30:59.749355+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:06.776440+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:13.802438+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:20.833068+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:27.866795+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:34.906175+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:41.949646+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:48.995785+00:00,,,,,,,,,,,,,,,
2026-03-07T02:31:56.022378+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:03.053496+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:10.064624+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:17.093222+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:24.122803+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:31.163915+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:38.220653+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:45.258670+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:52.300945+00:00,,,,,,,,,,,,,,,
2026-03-07T02:32:59.331344+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:06.374826+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:13.434474+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:20.589330+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:27.625360+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:34.675827+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:41.735458+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:48.773063+00:00,,,,,,,,,,,,,,,
2026-03-07T02:33:55.836323+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:02.882857+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:09.924378+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:16.974832+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:24.007802+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:31.036473+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:38.101681+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:45.155803+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:52.217781+00:00,,,,,,,,,,,,,,,
2026-03-07T02:34:59.274081+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:06.319484+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:13.374751+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:20.423344+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:27.603014+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:34.653229+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:41.688181+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:48.729803+00:00,,,,,,,,,,,,,,,
2026-03-07T02:35:55.763069+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:02.788044+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:09.837561+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:16.884494+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:23.942444+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:30.995472+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:38.055591+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:45.100372+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:52.152210+00:00,,,,,,,,,,,,,,,
2026-03-07T02:36:59.208057+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:06.286222+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:13.344437+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:20.397623+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:27.453738+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:34.516959+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:41.578688+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:48.622381+00:00,,,,,,,,,,,,,,,
2026-03-07T02:37:55.654095+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:02.689567+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:09.746294+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:16.783550+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:23.814103+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:30.875154+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:37.918240+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:44.966529+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:52.009707+00:00,,,,,,,,,,,,,,,
2026-03-07T02:38:59.059287+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:06.107074+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:13.137575+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:20.168010+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:27.216098+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:34.261711+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:41.309677+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:48.358825+00:00,,,,,,,,,,,,,,,
2026-03-07T02:39:55.418223+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:02.467095+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:09.511804+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:16.546261+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:23.624613+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:30.649147+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:37.701164+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:44.727895+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:51.862236+00:00,,,,,,,,,,,,,,,
2026-03-07T02:40:58.898675+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:05.937639+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:12.979038+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:20.013772+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:27.061603+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:34.126523+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:39.820674+00:00,1,1,831,1,740.591,7.416,748.007,open,0,1,0,0.09999996423721313,222.5260877609253,6.669842782277275,2026-03-07T02:41:14.686825+00:00
2026-03-07T02:41:46.884480+00:00,,,,,,,,,,,,,,,
2026-03-07T02:41:53.931966+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:00.992671+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:06.718025+00:00,1,1,868,1,1324.276,2.032,1326.309,open,0,0,0,0.10000002384185791,118.42606353759766,4.801920768307323,2026-03-07T02:42:02.527154+00:00
2026-03-07T02:42:13.751185+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:20.797029+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:27.277271+00:00,1,1,902,1,2156.793,1.115,2157.908,open,0,0,0,0,187.78725147247314,22.693997071742313,2026-03-07T02:42:23.694919+00:00
2026-03-07T02:42:34.318784+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:41.349416+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:48.392586+00:00,,,,,,,,,,,,,,,
2026-03-07T02:42:55.429598+00:00,,,,,,,,,,,,,,,
