ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T01:58:20.267576+00:00,1,1,4,1,844.066,91.515,935.581,connecting,2,0,0,0.19999998807907104,118.99143886566162,5.001786352268668,2026-03-07T01:58:10.069456+00:00
2026-03-07T01:58:27.468871+00:00,,,,,,,,,,,,,,,
2026-03-07T01:58:34.504770+00:00,,,,,,,,,,,,,,,
2026-03-07T01:58:41.574117+00:00,,,,,,,,,,,,,,,
2026-03-07T01:58:48.619525+00:00,,,,,,,,,,,,,,,
2026-03-07T01:58:55.666848+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:02.695996+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:09.742454+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:16.790839+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:23.810607+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:30.852589+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:37.899319+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:44.961130+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:52.013939+00:00,,,,,,,,,,,,,,,
2026-03-07T01:59:59.072499+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:06.118246+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:13.171532+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:20.201696+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:27.245921+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:34.280162+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:41.337660+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:48.363781+00:00,,,,,,,,,,,,,,,
2026-03-07T02:00:55.435506+00:00,,,,,,,,,,,,,,,
2026-03-07T02:01:02.474299+00:00,,,,,,,,,,,,,,,
2026-03-07T02:01:09.521740+00:00,,,,,,,,,,,,,,,
