ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T01:08:28.737239+00:00,0,0,0,0,0.0,0.0,0.0,,,,,,,,
2026-03-07T01:08:32.792764+00:00,0,0,4,22,21.758,0.202,21.96,,,,,,,,
2026-03-07T01:08:36.857199+00:00,0,0,8,11,9.624,0.063,9.687,,,,,,,,
2026-03-07T01:08:40.918097+00:00,0,0,11,8,8.64,0.054,8.694,,,,,,,,
2026-03-07T01:08:44.976475+00:00,0,0,15,16,16.104,0.094,16.198,,,,,,,,
2026-03-07T01:08:49.037902+00:00,0,0,19,8,8.426,0.061,8.487,,,,,,,,
2026-03-07T01:08:53.137114+00:00,0,0,22,8,8.927,0.062,8.989,,,,,,,,
2026-03-07T01:08:57.174966+00:00,0,0,26,16,19.269,0.107,19.376,,,,,,,,
2026-03-07T01:09:01.225773+00:00,0,0,30,8,8.184,0.116,8.3,,,,,,,,
2026-03-07T01:09:05.277902+00:00,0,0,33,9,11.25,0.074,11.324,,,,,,,,
2026-03-07T01:09:09.333625+00:00,0,0,37,15,14.962,0.135,15.097,,,,,,,,
2026-03-07T01:09:13.389438+00:00,0,0,41,7,7.838,0.06,7.898,,,,,,,,
2026-03-07T01:09:17.436728+00:00,0,0,44,7,7.954,0.13,8.084,,,,,,,,
2026-03-07T01:09:21.478681+00:00,0,0,48,7,8.317,0.058,8.375,,,,,,,,
2026-03-07T01:09:25.524708+00:00,0,0,51,14,14.345,0.124,14.469,,,,,,,,
2026-03-07T01:09:29.562600+00:00,0,0,55,7,7.617,0.054,7.671,,,,,,,,
2026-03-07T01:09:33.612144+00:00,0,0,59,7,7.959,0.062,8.02,,,,,,,,
2026-03-07T01:09:37.657784+00:00,0,0,62,7,8.229,0.081,8.31,,,,,,,,
2026-03-07T01:09:41.694580+00:00,0,0,66,14,14.803,0.131,14.934,,,,,,,,
2026-03-07T01:09:45.744083+00:00,0,0,69,7,9.222,0.078,9.3,,,,,,,,
2026-03-07T01:09:49.775823+00:00,0,0,73,14,17.092,0.141,17.233,,,,,,,,
2026-03-07T01:09:53.798049+00:00,0,0,76,7,8.003,0.057,8.06,,,,,,,,
2026-03-07T01:09:57.853987+00:00,0,0,80,14,12.453,0.087,12.54,,,,,,,,
2026-03-07T01:10:01.901462+00:00,0,0,84,7,7.354,0.057,7.41,,,,,,,,
2026-03-07T01:10:05.951367+00:00,0,0,87,8,12.466,0.245,12.712,,,,,,,,
2026-03-07T01:10:10.012698+00:00,0,0,91,7,10.54,0.086,10.626,,,,,,,,
2026-03-07T01:10:14.052784+00:00,0,0,95,7,11.188,0.071,11.26,,,,,,,,
2026-03-07T01:10:18.109125+00:00,0,0,98,14,11.815,0.082,11.897,,,,,,,,
2026-03-07T01:10:22.168351+00:00,0,0,102,7,7.771,0.065,7.836,,,,,,,,
2026-03-07T01:10:26.214050+00:00,0,0,106,7,13.272,0.068,13.34,,,,,,,,
2026-03-07T01:10:30.250790+00:00,0,0,110,7,12.812,0.092,12.904,,,,,,,,
2026-03-07T01:10:34.312276+00:00,0,0,113,14,14.651,0.132,14.783,,,,,,,,
2026-03-07T01:10:38.364334+00:00,0,0,117,7,7.57,0.066,7.637,,,,,,,,
2026-03-07T01:10:42.406482+00:00,0,0,121,6,7.582,0.052,7.634,,,,,,,,
2026-03-07T01:10:46.453223+00:00,0,0,124,7,7.485,0.061,7.546,,,,,,,,
2026-03-07T01:10:50.497564+00:00,0,0,128,7,6.823,0.06,6.884,,,,,,,,
2026-03-07T01:10:54.530954+00:00,0,0,131,14,11.086,0.142,11.227,,,,,,,,
2026-03-07T01:10:58.595795+00:00,0,0,135,7,6.661,0.059,6.72,,,,,,,,
2026-03-07T01:11:02.622045+00:00,0,0,139,7,8.978,0.074,9.053,,,,,,,,
2026-03-07T01:11:06.675041+00:00,0,0,142,14,15.609,0.106,15.715,,,,,,,,
2026-03-07T01:11:10.743066+00:00,0,0,146,7,7.052,0.072,7.124,,,,,,,,
2026-03-07T01:11:14.794914+00:00,0,0,150,6,8.113,0.064,8.177,,,,,,,,
2026-03-07T01:11:18.840247+00:00,0,0,154,7,6.458,0.173,6.632,,,,,,,,
2026-03-07T01:11:22.886873+00:00,0,0,157,7,6.307,0.109,6.416,,,,,,,,
2026-03-07T01:11:26.932230+00:00,0,0,161,6,6.311,0.094,6.405,,,,,,,,
2026-03-07T01:11:30.994106+00:00,0,0,164,7,7.595,0.169,7.764,,,,,,,,
2026-03-07T01:11:35.051779+00:00,0,0,168,6,7.99,0.077,8.067,,,,,,,,
2026-03-07T01:11:39.105339+00:00,0,0,172,7,11.419,0.077,11.496,,,,,,,,
2026-03-07T01:11:43.127997+00:00,0,0,175,13,14.044,0.233,14.278,,,,,,,,
2026-03-07T01:11:47.164543+00:00,0,0,179,7,7.32,0.078,7.398,,,,,,,,
2026-03-07T01:11:51.215852+00:00,0,0,183,7,10.187,0.082,10.269,,,,,,,,
2026-03-07T01:11:55.257965+00:00,0,0,186,14,15.024,0.189,15.214,,,,,,,,
2026-03-07T01:11:59.294979+00:00,0,0,190,7,11.378,0.162,11.539,,,,,,,,
2026-03-07T01:12:03.338736+00:00,0,0,194,3,4.066,0.05,4.116,,,,,,,,
2026-03-07T01:12:07.399220+00:00,0,0,197,10,11.329,0.091,11.42,,,,,,,,
2026-03-07T01:12:11.435277+00:00,0,0,201,7,6.358,0.06,6.418,,,,,,,,
2026-03-07T01:12:15.474297+00:00,0,0,204,14,10.82,0.124,10.944,,,,,,,,
2026-03-07T01:12:19.526610+00:00,0,0,208,7,6.704,0.114,6.817,,,,,,,,
2026-03-07T01:12:23.571089+00:00,0,0,212,7,6.488,0.103,6.591,,,,,,,,
2026-03-07T01:12:27.616781+00:00,0,0,216,3,4.544,0.097,4.641,,,,,,,,
2026-03-07T01:12:31.666898+00:00,0,0,219,7,7.328,0.061,7.39,,,,,,,,
2026-03-07T01:12:35.716173+00:00,0,0,223,7,7.653,0.092,7.745,,,,,,,,
2026-03-07T01:12:39.747708+00:00,0,0,227,1,2.552,0.052,2.604,,,,,,,,
2026-03-07T01:12:43.780086+00:00,0,0,230,7,8.61,0.073,8.683,,,,,,,,
2026-03-07T01:12:47.863685+00:00,0,0,234,7,7.739,0.077,7.816,,,,,,,,
2026-03-07T01:12:51.921295+00:00,0,0,237,13,9.946,0.078,10.024,,,,,,,,
2026-03-07T01:12:55.972685+00:00,0,0,241,7,8.069,0.098,8.167,,,,,,,,
2026-03-07T01:13:00.023001+00:00,0,0,245,1,3.151,0.049,3.2,,,,,,,,
2026-03-07T01:13:04.072713+00:00,0,0,248,7,7.103,0.054,7.157,,,,,,,,
2026-03-07T01:13:08.138009+00:00,0,0,252,6,10.565,0.098,10.663,,,,,,,,
2026-03-07T01:13:12.204713+00:00,0,0,256,7,7.527,0.058,7.585,,,,,,,,
2026-03-07T01:13:16.255249+00:00,0,0,260,7,6.867,0.06,6.927,,,,,,,,
2026-03-07T01:13:20.311732+00:00,0,0,263,7,5.832,0.057,5.889,,,,,,,,
2026-03-07T01:13:24.375392+00:00,0,0,267,7,7.813,0.058,7.871,,,,,,,,
2026-03-07T01:13:28.414545+00:00,0,0,271,7,11.138,0.114,11.252,,,,,,,,
2026-03-07T01:13:32.470691+00:00,0,0,274,7,11.065,0.107,11.173,,,,,,,,
2026-03-07T01:13:36.524527+00:00,0,0,278,7,6.449,0.056,6.506,,,,,,,,
2026-03-07T01:13:40.577129+00:00,0,0,282,7,7.527,0.128,7.656,,,,,,,,
2026-03-07T01:13:44.615474+00:00,0,0,286,8,9.892,0.131,10.023,,,,,,,,
2026-03-07T01:13:48.666699+00:00,0,0,289,7,7.085,0.063,7.148,,,,,,,,
2026-03-07T01:13:52.696778+00:00,0,0,293,7,7.722,0.059,7.781,,,,,,,,
2026-03-07T01:13:56.745768+00:00,0,0,297,1,2.791,0.037,2.828,,,,,,,,
2026-03-07T01:14:00.776816+00:00,0,0,300,7,7.283,0.086,7.369,,,,,,,,
2026-03-07T01:14:04.838642+00:00,0,0,304,7,6.779,0.065,6.844,,,,,,,,
2026-03-07T01:14:08.892175+00:00,0,0,308,7,7.347,0.061,7.408,,,,,,,,
2026-03-07T01:14:12.934811+00:00,0,0,312,7,6.429,0.059,6.488,,,,,,,,
2026-03-07T01:14:16.982097+00:00,0,0,315,7,7.089,0.117,7.205,,,,,,,,
2026-03-07T01:14:21.043047+00:00,0,0,319,1,2.158,0.032,2.19,,,,,,,,
2026-03-07T01:14:25.093281+00:00,0,0,323,7,6.62,0.105,6.725,,,,,,,,
2026-03-07T01:14:29.136507+00:00,0,0,326,6,6.44,0.146,6.586,,,,,,,,
2026-03-07T01:14:33.164084+00:00,0,0,330,7,8.689,0.079,8.768,,,,,,,,
2026-03-07T01:14:37.203133+00:00,0,0,334,7,7.439,0.065,7.504,,,,,,,,
2026-03-07T01:14:41.254278+00:00,0,0,337,6,12.145,0.121,12.266,,,,,,,,
2026-03-07T01:14:45.315739+00:00,0,0,341,7,8.364,0.056,8.42,,,,,,,,
2026-03-07T01:14:49.354672+00:00,0,0,345,7,7.661,0.091,7.752,,,,,,,,
2026-03-07T01:14:53.395420+00:00,0,0,348,6,8.954,0.079,9.033,,,,,,,,
2026-03-07T01:14:57.455518+00:00,0,0,352,7,13.971,0.1,14.071,,,,,,,,
2026-03-07T01:15:01.507057+00:00,0,0,355,7,7.434,0.106,7.54,,,,,,,,
2026-03-07T01:15:05.561329+00:00,0,0,359,7,7.708,0.144,7.852,,,,,,,,
2026-03-07T01:15:09.602267+00:00,0,0,363,7,12.135,0.094,12.229,,,,,,,,
2026-03-07T01:15:13.642565+00:00,1,1,367,8,10.567,0.346,10.913,,,,,,,,
2026-03-07T01:15:17.701355+00:00,1,1,370,7,8.387,0.281,8.668,open,0,0,0,0.10000002384185791,81.89820575714111,22.63333989372171,2026-03-07T01:15:14.875345+00:00
2026-03-07T01:15:21.734414+00:00,1,1,374,7,6.949,0.386,7.335,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:25.784235+00:00,1,0,378,8,6.679,0.102,6.781,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:29.832519+00:00,1,0,382,7,7.333,0.055,7.388,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:33.884168+00:00,1,0,385,7,6.658,0.061,6.719,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:37.934950+00:00,1,0,389,14,10.85,0.083,10.932,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:41.985728+00:00,1,0,392,7,7.523,0.056,7.579,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:46.066519+00:00,1,0,396,8,8.648,0.095,8.743,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:50.099408+00:00,1,1,400,7,7.043,0.237,7.28,open,0,0,0,0.19999998807907104,83.5681619644165,48.5991995425957,2026-03-07T01:15:19.775329+00:00
2026-03-07T01:15:54.148523+00:00,1,0,403,7,7.441,0.113,7.554,open,0,0,0,0.19999998807907104,85.91869068145752,42.482452899889346,2026-03-07T01:15:51.795409+00:00
2026-03-07T01:15:58.194280+00:00,1,1,407,14,63.519,1.322,64.841,open,0,0,0,0.19999998807907104,85.91869068145752,42.482452899889346,2026-03-07T01:15:51.795409+00:00
2026-03-07T01:16:02.232324+00:00,1,1,410,7,6.496,0.261,6.757,open,0,0,0,0.09999996423721313,80.69601440429688,44.085920645342895,2026-03-07T01:16:01.522341+00:00
2026-03-07T01:16:06.283782+00:00,1,1,414,14,59.919,1.03,60.949,open,0,0,0,0.09999996423721313,80.69601440429688,44.085920645342895,2026-03-07T01:16:01.522341+00:00
2026-03-07T01:16:10.328401+00:00,1,1,418,7,6.996,0.531,7.526,open,0,4,0,0.10000002384185791,118.81741905212402,41.33044676244816,2026-03-07T01:16:06.967021+00:00
2026-03-07T01:16:14.384001+00:00,1,1,422,8,11.334,0.397,11.732,open,0,0,0,0.10000002384185791,141.30291843414307,37.39053429105569,2026-03-07T01:16:11.544293+00:00
2026-03-07T01:16:18.423612+00:00,1,1,425,7,7.89,0.372,8.262,open,0,14,0,0.10000002384185791,78.4526777267456,33.651659845384266,2026-03-07T01:16:16.831165+00:00
2026-03-07T01:16:22.462743+00:00,1,1,429,7,68.987,0.56,69.546,open,0,0,0,0.10000002384185791,99.221923828125,33.88189738625363,2026-03-07T01:16:22.019199+00:00
2026-03-07T01:16:26.523949+00:00,1,1,433,8,9.563,0.39,9.953,open,0,0,0,0.10000002384185791,99.221923828125,33.88189738625363,2026-03-07T01:16:22.019199+00:00
2026-03-07T01:16:30.572357+00:00,1,1,436,7,56.772,0.702,57.474,open,0,0,0,0.10000002384185791,145.69374561309814,30.98073385613339,2026-03-07T01:16:27.065312+00:00
