ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T04:11:20.526608+00:00,0,0,119,3,36.627,0.143,36.77,,,,,,,,
2026-03-07T04:11:24.741442+00:00,0,0,167,1,343.106,1.557,344.663,,,,,,,,
2026-03-07T04:11:31.797923+00:00,,,,,,,,,,,,,,,
2026-03-07T04:11:38.157838+00:00,1,1,297,1,30.25,0.262,30.513,,,,,,,,
2026-03-07T04:11:45.204477+00:00,,,,,,,,,,,,,,,
2026-03-07T04:11:50.895401+00:00,1,1,413,1,278.664,0.394,279.057,open,0,0,0,0.10000002384185791,96.46257209777832,1.8191740949608854,2026-03-07T04:11:48.711191+00:00
2026-03-07T04:11:55.549670+00:00,1,1,438,1,18.926,0.043,18.969,open,0,0,0,0.19999998807907104,96.36376953125,0.6596306068601583,2026-03-07T04:11:54.862768+00:00
2026-03-07T04:12:02.593473+00:00,,,,,,,,,,,,,,,
2026-03-07T04:12:07.991714+00:00,1,1,568,1,36.522,0.056,36.577,open,0,1,0,0.19999998807907104,140.6792106628418,4.001066951186987,2026-03-07T04:12:04.449313+00:00
2026-03-07T04:12:12.918836+00:00,1,1,599,1,16.789,0.062,16.85,open,0,0,0,0.30000001192092896,186.14738941192627,6.858710562414258,2026-03-07T04:12:12.014383+00:00
2026-03-07T04:12:19.027965+00:00,1,1,651,1,112.63,0.06,112.689,open,0,0,0,0.09999996423721313,209.80828285217285,6.671114076050686,2026-03-07T04:12:18.280530+00:00
2026-03-07T04:12:24.865082+00:00,1,1,705,1,33.596,0.046,33.642,open,0,8,0,0.09999996423721313,109.34615135192871,5.440696409140392,2026-03-07T04:12:20.296597+00:00
2026-03-07T04:12:30.171577+00:00,1,1,763,34,250.06,0.281,250.341,open,0,0,0,0.10000002384185791,129.5152645111084,2.8594304014640306,2026-03-07T04:12:30.072341+00:00
2026-03-07T04:12:34.535422+00:00,1,1,835,205,1139.416,1.16,1140.576,open,0,0,0,0.09999996423721313,155.3566598892212,2.8594304014640306,2026-03-07T04:12:34.317094+00:00
2026-03-07T04:12:39.559885+00:00,1,1,908,117,614.99,0.815,615.805,open,0,0,0,0.5,157.23025131225586,1.1700011700011674,2026-03-07T04:12:34.547948+00:00
2026-03-07T04:12:46.630213+00:00,,,,,,,,,,,,,,,
2026-03-07T04:12:54.325690+00:00,1,1,1023,1,943.436,1.01,944.446,open,0,0,0,0.19999998807907104,207.18536186218262,1.6675004168751124,2026-03-07T04:12:48.415830+00:00
2026-03-07T04:13:01.447914+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:08.734607+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:15.828639+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:22.994471+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:30.243675+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:37.588859+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:43.993483+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:51.117775+00:00,,,,,,,,,,,,,,,
2026-03-07T04:13:59.926353+00:00,,,,,,,,,,,,,,,
2026-03-07T04:14:07.013967+00:00,,,,,,,,,,,,,,,
2026-03-07T04:14:14.071677+00:00,,,,,,,,,,,,,,,
2026-03-07T04:14:20.899790+00:00,1,1,1478,1,66.043,0.134,66.177,connecting,0,0,0,0,54.82949256896973,12.35657546337158,2026-03-07T04:14:19.174585+00:00
2026-03-07T04:14:27.962755+00:00,,,,,,,,,,,,,,,
2026-03-07T04:14:35.022839+00:00,,,,,,,,,,,,,,,
