ts_utc,ws_total_connections,ws_station_connections,publish_count,publish_rows,publish_write_ms,publish_broadcast_ms,publish_total_ms,client_ws_status,client_ws_reconnects,client_pending_samples,client_pending_counts,client_render_ms,client_heap_mb,client_fps,client_last_seen
2026-03-07T02:56:03.502400+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:10.553734+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:17.593726+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:24.631808+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:31.669009+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:38.711245+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:45.779105+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:52.838952+00:00,,,,,,,,,,,,,,,
2026-03-07T02:56:59.871793+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:06.929535+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:13.955235+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:20.986084+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:28.026016+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:35.069571+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:42.113091+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:49.172053+00:00,,,,,,,,,,,,,,,
2026-03-07T02:57:56.243581+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:02.311367+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:08.373739+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:14.454040+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:23.034933+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:30.066121+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:37.094160+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:44.129873+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:51.169445+00:00,,,,,,,,,,,,,,,
2026-03-07T02:58:58.222686+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:05.275665+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:12.844294+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:19.876791+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:26.906744+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:33.945145+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:40.997896+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:47.059040+00:00,,,,,,,,,,,,,,,
2026-03-07T02:59:55.633232+00:00,,,,,,,,,,,,,,,
2026-03-07T03:00:02.669018+00:00,,,,,,,,,,,,,,,
